customer_tweet_id,customer_text,brand_tweet_id,brand_reply,created_at
321189,"Got an email saying item that had not been shipped yet could not be canceled, I will be returning them when they arrive.",321187,I'm sorry your order isn't able to be canceled! You may refuse the delivery upon its arrival. ^WJ,Sat Oct 07 12:50:00 +0000 2017
321188,"I have requested several times to cancel, they have not been shipped.",321190,"Unfortunately, once an item enters the shipping process, changes can no longer be made to the order. ^LB",Sat Oct 07 13:11:27 +0000 2017
321195,Just been told my item arrived now. Only two days late after I paid extra for before 1pm last Saturday.,321196,Can you contact us here: [URL] ^MC,Mon Oct 09 09:02:24 +0000 2017
321343,Care to reply? @115850 @AmazonHelp,321341,I'm sorry to know about the situation. Please reach out to us here: [URL] we'd like to help. ^SG,Sat Oct 07 13:13:56 +0000 2017
321347,"Já li 4 livros! ""O Silmarillion"", ""HP 1 e 2"" e ""O Pacto"" de Joe Hill! Já estou em 40% do HP 3! O melhor investimento dos últimos anos! &lt;3",321349,"Nossa 🙀 Você é rápido demais! É muito amor pelos livros e pelo Kindle, né? 💖 ^LG",Sat Oct 07 13:22:27 +0000 2017
321350,A praticidade de mobilidade do aparelho aumentou muito o meu ritmo de leitura. Só tenho a agradecer! Estará nos agradecimentos do meu TCC!,321351,Ficamos muito contentes em saber isso ❤️🤗 desejamos que desfrute muito das suas leituras viu? Grande abraço! ^AZ [URL],Sat Oct 07 13:42:56 +0000 2017
321356,I was wondering if you could also help me to delete items from my archived items page? Once they are archived I can not seem to.,321354,Are you referring to your archived orders page? Orders aren't able to be deleted. Let us know if this helps! ^LB,Sat Oct 07 13:10:31 +0000 2017
321361,Ah et merci @AmazonHelp aussi de m’avoir envoyé un bouquin de collection dans une enveloppe à soufflet avec un livreur de merde 🤗 [URL],321359,"Bonjour, je suis sincèrement navrée d'apprendre cela. Quel est le transporteur ayant pris en charge votre colis s'il vous plaît? ^SA",Sat Oct 07 13:06:28 +0000 2017
321360,"Amazon Logistics bien entendu, histoire de changer de d’habitude. 😐",321362,Je vous invite à prendre contact auprès de notre SAV via ce lien [URL] afin de vérifier cela pour vous. ^ KO,Sat Oct 07 14:36:33 +0000 2017
321363,Ça fait un an et demi que je me plains de vos services de livraisons et d’emballage et qu’il n’y a aucun changement.,321364,"Afin qu'on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC : [URL] ^SM",Sat Oct 07 14:47:00 +0000 2017
321378,order not converted into interest free emi. Unable to reach customer service. #DontCheat,321376,That's strange. You can request a callback here: [URL] and we'll get this sorted out for you. ^MS,Sat Oct 07 13:02:00 +0000 2017
321384,I need my product at any cost today. Else i have to process an refund request for the same,321388,I'm sorry for the delay of your product. Please get in touch with us at: [URL] we'll check it for you. ^AU,Sat Oct 07 13:33:00 +0000 2017
321389,what to do with that link i have spoken to your support team several times but they were not able to help me on that scenario,321390,I'm sorry about the situation. Kindly share your details here: [URL] and I'll look into this. ^SG,Sat Oct 07 14:19:27 +0000 2017
321631,.@AmazonHelp Just received my book delivery &amp; one of the books appears to be water damaged 😔 [URL],321629,Oh No! I am sorry to see. Have you been able to check replacement/return options here?: [URL] ^PK,Sat Oct 07 13:28:00 +0000 2017
321630,"Thanks for the link, I have requested a replacement ☺️",321632,Excellent! Please keep us posted on the condition of your replacement. ^RA,Sat Oct 07 13:40:29 +0000 2017
321633,Just to let you know my replacement arrived in mint condition 👍🏼,321634,Ah that's great to hear - thanks for sharing :-) ^TD,Sat Oct 14 12:10:00 +0000 2017
321641,I have dm u sir Chk plse,321636,"from September 25, 2017 to October 31, 2017"". Could you share the link to the offer please? [2/2] ^HA",Sat Oct 07 13:27:31 +0000 2017
321651,"hi, paid extra for next day delivery yesterday, only to receive an email today to say it won’t be arriving until Monday",321649,I'm sorry for the wait. Is this date different from the delivery date listed in your order confirmation? ^RA,Sat Oct 07 13:26:39 +0000 2017
321650,"Just checked confirmation email and it says Monday but it’s under One day delivery option, and I ordered lunchtime Friday",321652,I'm sorry it isn't arriving as expected! Keep us posted on the delivery. ^AH,Sat Oct 07 13:52:29 +0000 2017
321653,"Can I get a refund on the delivery payment as I paid for next day? If I knew it wasnt going to arrive on time, I wouldn't have paid extra..",321654,I'm sorry to hear this. What was the guaranteed delivery date provided in your order confirmation e-mail? ^GR,Sat Oct 07 14:14:00 +0000 2017
321655,confirmation says Monday but when I selected delivery options I selected next day get it by Saturday 7th. thanls,321656,Please contact us directly here: [URL] and we can look into this further. ^PK,Sat Oct 07 14:41:27 +0000 2017
321665,Ma che dite? Non mi fa selezionare l'ordine di #amazonnow - che vergogna non posso nemmeno inoltrare una lamentela sul disservizio ricevuto.,321667,Scusaci prima ti abbiamo indicato indicato un link errato. Quello corretto è questo: [URL] ^FA,Sat Oct 07 13:42:26 +0000 2017
321669,"Done, do check, now starts another templated response ritual I suppose?",321668,We'll check this and update you. ^SG,Sat Oct 07 13:24:31 +0000 2017
321672,If I was to cancel my order am I correct in thinking it will eventually arrive and I’d have to send it back via post?,321671,It's not possible to cancel an order once it's been shipped. You may try refusing the delivery upon its arrival. ^WJ,Sat Oct 07 13:23:26 +0000 2017
321677,working the issue on the contact page. tldr; yall shipped it by USPS instead of the local contractors who do the one day in DC.,321675,"Thanks for confirming. Have you had a chance to contact us? If so, what information or options were provided? ^RA",Sat Oct 07 13:23:00 +0000 2017
321679,Why is my order being shipped with 2 day when I paid for one day?,321678,"Hey, Peter. With one-day shipping, we ship your item so it spends 1 biz day in transit. Are you seeing something else? ^LB",Sat Oct 07 13:07:56 +0000 2017
321685,"what light fittings does the included Hue bulb have please, bayonet or screw [URL]",321683,"Hi Charlie, it's a screw one. ^AT",Sat Oct 07 13:22:27 +0000 2017
321684,Damn. I need bayonet ones 😣 so what's the difference between his b22 and hue e27 bulbs.,321686,It seems the E27 bulbs are known for their richer colours. ^WJ,Sat Oct 07 13:40:29 +0000 2017
321691,And can u still use hue app on phone through alexa hub,321692,Have you taken a look here: [URL] Scroll down to the Product description for more information! ^FR,Sat Oct 07 15:09:32 +0000 2017
321694,"I cancelled the order ORDER # 408-0268811-1321942, but still money has not refunded back to my account. Please check.",321693,"I'm sorry about the experience, Kanz. Please provide your details here: [URL] We will look into it. ^SB",Sat Oct 07 13:22:27 +0000 2017
321697,"Order# 403-3281857-2185949 placed on Sep 29, not delivered yet. Am i a prime customer for nothing? @AmazonHelp",321695,Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,Sat Oct 07 13:21:00 +0000 2017
321696,"Okay start a twitter page exclusively for me then. Deliver my order, guys!",321698,details shared via secured link to work on this for you. Please fill in form and let us know. We'll reach out to you. ^VN (2/2),Sat Oct 07 15:24:06 +0000 2017
319711,Contacted on 4th but till now nither received product nor refunded money to my account.,321701,I'm sorry to know that the issue hasn't been resolved yet. I'd request you to revert to the correspondence sent earlier 1/2^EM,Sat Oct 07 13:20:30 +0000 2017
321707,Hi. They just said they’d get back to me in 2 days - 7 days ago. I’ve emailed again. Thanks,321706,"Sorry for the wait! Please, reach us again using phone/chat to look into this together: [URL] ^JE",Sat Oct 07 13:19:28 +0000 2017
321711,[URL] India,321713,Please wait once the product reaches our fulfillment center automated refund would be Initiated. 2/2 ^SB,Sat Oct 07 13:44:00 +0000 2017
321716,I dont have any information why canceled.,321717,Apologies for the order cancellation. Kindly connect with our support team here: [URL] for assistance. ^KA,Sun Oct 08 03:04:28 +0000 2017
321718,No need contact. I already booked from flipkart. Thank you,321719,"Apologies for the unpleasant experience, I'll be sure to forward this as a feedback internally. ^AG",Sun Oct 08 06:10:28 +0000 2017
321727,I wanted to change my address. Your exec is asking for my credit card details even though I made the payment via Amazon Pay.,321726,"Please do not worry, it is just for verification purposes. ^HN",Sat Oct 07 13:18:30 +0000 2017
321745,each time I have been told to wait 24hrs - I am very disappointed that @115830 are not taking this loss very seriously [URL],321744,I'm sorry for the disappointment. Please be sure to check your junk/spam folder for an e-mail from an Account Specialist. ^WJ,Sat Oct 07 13:14:27 +0000 2017
321962,"Yes but y’all didn’t email me to remind me of my free trial up, so now I’m waiting on a refund",321964,"Sorry, refunds can take up to 5 business days to process, please keep us posted. ^JJ",Sat Oct 07 13:45:30 +0000 2017
321968,"Bought it on Amazon India portal on 1st September, 2017.",321970,I'd like to take a closer look into this. Please fill in this form: [URL] and I'll revert shortly. ^SQ,Sat Oct 07 16:39:05 +0000 2017
321971,The issue is still not resolved. Hope you're working on it.,321972,Kindly check &amp; reply to the email sent by the Social Media team so that we can get back with an update. 2/2 ^EM,Mon Oct 23 07:27:00 +0000 2017
321974,Replied to that mail.,321975,Thanks. We'll check and revert at the earliest. ^HK,Mon Oct 23 07:55:24 +0000 2017
321981,haven't received any information regarding the order till yet as it is not been dispatched yet.,321982,here : [URL] kindly revert to that email and we'll get back soon. [2/2]^SK,Mon Oct 09 17:26:00 +0000 2017
321986,"Eh. I suppose I should. I was kind of waiting to see how it all worked out, for the sake of the humor. :)",321988,Haha! The main thing is you've received the order. ☺️ ^PK,Sat Oct 07 14:08:28 +0000 2017
321990,"They are not ready to help, getting calls from one desk to other,Plz help.",321992,I'm sorry to hear that. Please drop your details here: [URL] We'll check and reach out to you. ^VN,Sat Oct 07 16:15:35 +0000 2017
321994,a software update appears to have bricked my device. It completes this process and then loops. Has been like this for 2 hrs [URL],321993,"We'd like to troubleshoot this in real-time with you, please reach out to us by phone or chat here: [URL] ^GR",Sat Oct 07 13:35:57 +0000 2017
322002,It is unacceptable and discriminatory to not have subtitles available on new programs.,322001,so stay tuned as we continue to add more subtitle and audio languages. 2/2^SB,Sat Oct 07 13:35:00 +0000 2017
322005,"I'm not in India, I'm in the US. Captions are necessary for people who are deaf and hard of hearing.",322006,"The content on 'Prime videos' is region specific. Having said that, I've forwarded this feedback to the concerned team. ^GU",Sat Oct 07 15:43:00 +0000 2017
322008,"Bonjour, je viens de vous faire un message en privé.",322010,"Bonjour, ma collègue est en train de répondre à votre message en privé. Merci ^RA",Sat Oct 07 13:50:28 +0000 2017
322014,"Yes i have called 3 times for it ,they have no regrets missing the date, delivering later is the resolution.It was a gift and you ruined it",322016,I'm sorry for the delay in delivery. Please fill this form: [URL] and we’ll contact you at the earliest. ^AU,Sat Oct 07 14:14:00 +0000 2017
